   SYN1341,    -0.337308,    -1.348975,     0.000000 
   SYN1342,     0.337308,    -1.348975,     0.000000 
   SYN1343,     1.011924,    -1.348912,     0.000000 
   SYN1344,     1.686540,    -1.348788,     0.000000 
   SYN1345,     2.361155,    -1.348601,     0.000000 
   SYN1346,     3.035771,    -1.348351,     0.000000 
   SYN1347,     3.710387,    -1.348040,     0.000000 
   SYN1348,     4.385002,    -1.347666,     0.000000 
   SYN1349,     5.059618,    -1.347230,     0.000000 
   SYN1350,     5.734233,    -1.346732,     0.000000 
   SYN1351,     6.408848,    -1.346172,     0.000000 
   SYN1352,     7.083463,    -1.345549,     0.000000 
   SYN1353,    -7.082484,    -0.672775,     0.000000 
   SYN1354,    -6.407962,    -0.673086,     0.000000 
   SYN1355,    -5.733440,    -0.673366,     0.000000 
   SYN1356,    -5.058917,    -0.673615,     0.000000 
   SYN1357,    -4.384395,    -0.673833,     0.000000 
   SYN1358,    -3.709873,    -0.674020,     0.000000 
   SYN1359,    -3.035351,    -0.674176,     0.000000 
   SYN1360,    -2.360828,    -0.674300,     0.000000 
   SYN1361,    -1.686306,    -0.674394,     0.000000 
   SYN1362,    -1.011784,    -0.674456,     0.000000 
   SYN1363,    -0.337261,    -0.674487,     0.000000 
   SYN1364,     0.337261,    -0.674487,     0.000000 
   SYN1365,     1.011784,    -0.674456,     0.000000 
   SYN1366,     1.686306,    -0.674394,     0.000000 
   SYN1367,     2.360828,    -0.674300,     0.000000 
   SYN1368,     3.035351,    -0.674176,     0.000000 
   SYN1369,     3.709873,    -0.674020,     0.000000 
   SYN1370,     4.384395,    -0.673833,     0.000000 
   SYN1371,     5.058917,    -0.673615,     0.000000 
   SYN1372,     5.733440,    -0.673366,     0.000000 
   SYN1373,     6.407962,    -0.673086,     0.000000 
   SYN1374,     7.082484,    -0.672775,     0.000000 
   SYN1375,    -7.082158,     0.000000,     0.000000 
   SYN1376,    -6.407666,     0.000000,     0.000000 
   SYN1377,    -5.733175,     0.000000,     0.000000 
   SYN1378,    -5.058684,     0.000000,     0.000000 
   SYN1379,    -4.384193,     0.000000,     0.000000 
   SYN1380,    -3.709702,     0.000000,     0.000000 
   SYN1381,    -3.035210,     0.000000,     0.000000 
   SYN1382,    -2.360719,     0.000000,     0.000000 
   SYN1383,    -1.686228,     0.000000,     0.000000 
   SYN1384,    -1.011737,     0.000000,     0.000000 
